Product,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_log,Price_winsorized,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Samsung,Company_Toshiba,Company_Company_Asus,Company_Company_Dell,Company_Company_HP,Company_Company_Lenovo,Company_Company_MSI,Company_Company_Mediacom,Company_Company_Samsung,Company_Company_Toshiba
Inspiron 5577,0.40387314748575176,-0.08649936486885113,Windows 10,0.7765712345401733,-0.4768463513153036,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050,-0.6478800747271487,-0.4768463513153036,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 320-15AST,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-1.166322032959659,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,1.1853904098625332,A9-Series 9420,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-0.13340218952297897,-1.166322032959659,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
IdeaPad 320-15ABR,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-1.117073769985062,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,AMD,2.5752497645686696,A12-Series 9720P,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R7,-0.13340218952297897,-1.117073769985062,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-0.8011461630030235,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,2.0392883007510085,HDD,HDD,Intel,HD Graphics 620,-1.6151852115780845,-0.8011461630030235,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
V310-15ISK (i3-6006U/4GB/500GB/No,0.40387314748575176,-0.8714580140345822,No OS,-0.2100739330734873,-1.0825999859028443,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.0825999859028443,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Vostro 5568,0.40387314748575176,-0.08649936486885113,Windows 10,0.2085028047020052,-0.5162449616949811,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.7261766195915681,-0.5162449616949811,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spin 5,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.6585490092615148,-0.1813567734677227,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,-0.20010691087910015,-0.1813567734677227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ThinkPad P51s,0.40387314748575176,1.483417933462611,Windows 7,0.2085028047020052,1.2238603300741062,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i7 6500U,0.1846836246326558,-0.42344896001431154,SSD,No,Nvidia,Quadro M520M,0.7992445731905847,1.2238603300741062,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Thinkpad T460p,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.359565625136163,0.1338321095696967,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6300HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.12560314281901067,0.1338321095696967,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
17-ak002nv (A10-9620P/6GB/2TB/Radeon,1.5935918851527375,-0.47897868945171673,Windows 10,1.000808772634187,-0.746053772822108,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,AMD,0.3911850643161697,A10-Series 9620P,4.388361105811104,-0.42344896001431154,HDD,No,AMD,Radeon 530,-1.370632738400108,-0.746053772822108,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Legion Y520-15IKBN,0.40387314748575176,-0.08649936486885113,Windows 10,0.6868762193025677,0.2290454179872506,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.20623778513886523,0.2290454179872506,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Latitude 5480,-0.7158621350243515,-0.08649936486885113,Linux,-0.5987523324364448,-0.0336119845439322,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i5 7440HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930MX,-0.034189853103577784,-0.0336119845439322,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Vostro 5568,0.40387314748575176,-0.08649936486885113,Linux,-0.0904805794233465,-0.6295159665365537,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.99294492974019,-0.6295159665365537,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
VivoBook E403NA,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.8080407013241908,-1.292742324015449,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 500,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Latitude 5580,0.40387314748575176,1.483417933462611,Windows 10,-0.1652264254546845,0.520693631322813,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.5897364007027608,Core i5 7300U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.4191665671649845,0.520693631322813,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Thinkpad E470,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.2549214406922898,-0.4143503056005401,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 920MX,-0.5350334592806815,-0.4143503056005401,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Latitude 5580,0.40387314748575176,-0.08649936486885113,Windows 10,-0.2100739330734873,0.1141328043798579,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.5897364007027608,Core i5 7300U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.10807634838517959,0.1141328043798579,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
110-15ACL (A6-7310/4GB/500GB/W10),0.40387314748575176,-0.8714580140345822,Windows 10,0.2234519739082725,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,AMD,-0.6015716176167848,A6-Series 7310,0.1518423943109492,-0.42344896001431154,HDD,No,AMD,Radeon R4,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Smartbook 142,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.9575323933868668,-1.292742324015449,Full HD,0.04046632872097773,0.44435470613193173,No,Yes,No,Intel,-0.7604126867260578,Atom Z8350,-1.1289655882356089,-0.42344896001431154,HDD,No,Intel,HD Graphics 400,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ProBook 470,1.5935918851527375,-0.08649936486885113,Windows 10,0.8812154189840462,0.1486065884620758,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930MX,0.13854954551211962,0.1486065884620758,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad X1,-0.7158621350243515,-0.08649936486885113,Windows 10,-1.301363285131021,0.947479078260669,Quad HD+,1.3382388580527615,1.2901023492312969,No,Yes,No,Intel,0.3911850643161697,Core i7 6500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.6665357558350582,0.947479078260669,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pavilion X360,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.68844734767405,-0.4479540370368734,Standard,-1.0829180169818473,-1.077991051446925,Yes,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.5941239699339343,-0.4479540370368734,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad T470s,-0.7158621350243515,-0.08649936486885113,Windows 10,-1.077125747037007,0.639447609442224,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.4943593615874885,0.639447609442224,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Alienware 17,1.5935918851527375,4.623252530125535,Windows 10,3.467421691668339,2.198975936971123,4K Ultra HD,3.9337839167163287,3.8273452785293913,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
GL72M 7REX,1.5935918851527375,-0.08649936486885113,Windows 10,0.9858596034279196,0.3923526580110136,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.3309948760977602,0.3923526580110136,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
V310-15IKB (i5-7200U/4GB/1TB/No,0.40387314748575176,-0.8714580140345822,No OS,-0.2100739330734873,-1.0170997961466306,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.13340218952297897,-1.0170997961466306,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Inspiron 5570,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.641007227897293,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.8662357456619557,2.0392883007510085,SSD,HDD,AMD,Radeon 530,-1.0244530241151817,-0.641007227897293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 5378,-1.2057463211225212,-0.8714580140345822,Windows 10,-0.4941081479925714,-0.7559198415046856,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,0.1926337279295786,Core i3 7100U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-1.4102585892158774,-0.7559198415046856,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 5567,0.40387314748575176,-0.08649936486885113,Linux,0.417791173589751,-0.8535627308956529,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R7 M445,-1.9211581394675838,-0.8535627308956529,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15-BW037na (A9-9420/4GB/1TB/Radeon,0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-1.0185772440358685,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,1.383941746249124,A9-Series 9420,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon 520,-0.13340218952297897,-1.0185772440358685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Predator 17,1.5935918851527375,1.483417933462611,Windows 10,3.2282349843680573,1.3551890313396977,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.5897364007027608,Core i7 6700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.8566209923318681,1.3551890313396977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 3567,0.40387314748575176,0.69845928429688,Windows 10,0.3131469891458782,-0.7559198415046856,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-1.4102585892158774,-0.7559198415046856,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15-BW091ND (A9-9420/6GB/1TB,0.40387314748575176,-0.47897868945171673,Windows 10,0.0889094510518644,-0.7542782327388657,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,1.383941746249124,A9-Series A9-9420,-0.8662357456619557,2.0392883007510085,SSD,HDD,AMD,Radeon 520,-1.4035554105377084,-0.7542782327388657,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Extensa EX2540-58KR,0.40387314748575176,-0.8714580140345822,Windows 10,0.5373845272398917,-0.903664630428476,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-2.3399197423405425,-0.903664630428476,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ThinkPad 13,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.8977357165617964,-0.2453795153346985,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.28154032543116875,-0.2453795153346985,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),0.40387314748575176,-0.8714580140345822,Windows 10,-0.284819779104825,-0.5425107019480994,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.7820017867764464,-0.5425107019480994,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ZBook 15,0.40387314748575176,1.483417933462611,Windows 10,0.8363679113652437,2.149727673996526,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,Quadro M2200,1.1473159964007762,2.149727673996526,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Inspiron 5379,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.7332948552928528,-0.7395037538464867,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,-1.3957769631631485,Core i5 8250U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,UHD Graphics 620,-1.3451668280518008,-0.7395037538464867,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
